route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
11693,301,3331057,HUNT VALLEY,,0,7010,BWI_HV,1,1
11693,301,3331058,HUNT VALLEY,,0,7012,BWI_HV,1,1
11693,301,3331059,HUNT VALLEY,,0,7008,BWI_HV,1,1
11693,301,3331060,HUNT VALLEY,,0,7002,BWI_HV,1,1
11693,301,3331061,NORTH AVE STATION,,0,7003,GB_NA,1,1
11693,301,3331062,NORTH AVE STATION,,0,7004,BWI_NA,1,1
11693,301,3331063,NORTH AVE STATION,,0,7007,BWI_NA,1,1
11693,301,3331064,NORTH AVE STATION,,0,7006,GB_NA,1,1
11693,301,3331065,NORTH AVE STATION,,0,7009,GB_NA,1,1
11693,301,3331066,NORTH AVE STATION,,0,7010,BWI_NA,1,1
11693,301,3331067,HUNT VALLEY,,0,7013,NA_HV,1,1
11693,301,3331068,CROMWELL STATION,,1,7001,NA_GB,1,1
11693,301,3331069,BWI AIRPORT,,1,7002,NA_BWI,1,1
11693,301,3331070,BWI AIRPORT,,1,7004,NA_BWI,1,1
11693,301,3331071,BWI AIRPORT,,1,7007,NA_BWI,1,1
11693,301,3331072,BWI AIRPORT,,1,7010,NA_BWI,1,1
11693,301,3331073,BWI AIRPORT,,1,7012,NA_BWI,1,1
11693,301,3331074,CROMWELL STATION,,1,7003,NA_GB,1,1
11693,301,3331075,CROMWELL STATION,,1,7006,NA_GB,1,1
11693,301,3331076,CROMWELL STATION,,1,7009,NA_GB,1,1
11693,301,3331077,CROMWELL STATION,,1,7011,NA_GB,1,1
11693,301,3331078,CROMWELL STATION,,1,7005,HV_GB,1,1
11693,301,3331079,CROMWELL STATION,,1,7001,HV_GB,1,1
11693,301,3331080,CROMWELL STATION,,1,7003,HV_GB,1,1
11693,301,3331081,CROMWELL STATION,,1,7006,HV_GB,1,1
11693,301,3331082,CROMWELL STATION,,1,7009,HV_GB,1,1
11693,301,3331083,CROMWELL STATION,,1,7011,HV_GB,1,1
11693,301,3331084,CROMWELL STATION,,1,7005,HV_GB,1,1
11693,301,3331085,CROMWELL STATION,,1,7001,HV_GB,1,1
11693,301,3331086,CROMWELL STATION,,1,7003,HV_GB,1,1
11693,301,3331087,CROMWELL STATION,,1,7006,HV_GB,1,1
11693,301,3331088,CROMWELL STATION,,1,7009,HV_GB,1,1
11693,301,3331089,CROMWELL STATION,,1,7011,HV_GB,1,1
