trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
3331058,22:25:00,22:25:00,7634,6,,0,0,8.2166,0
3331058,22:27:00,22:27:00,7635,7,,0,0,9.0235,0
3331058,22:29:00,22:29:00,7637,8,,0,0,10.7563,0
3331058,22:31:00,22:31:00,7638,9,,0,0,11.4798,0
3331058,22:34:00,22:34:00,7639,10,,0,0,13.7127,0
3331058,22:36:00,22:36:00,7640,11,,0,0,14.1944,1
3331058,22:38:00,22:38:00,7641,12,,0,0,14.4602,0
3331058,22:40:31,22:40:31,7642,13,,0,0,14.8152,0
3331058,22:43:00,22:43:00,7643,14,,0,0,15.1813,1
3331058,22:46:00,22:46:00,7644,15,,0,0,15.6914,0
3331058,22:49:00,22:49:00,7645,16,,0,0,16.4454,0
3331058,22:51:00,22:51:00,7646,17,,0,0,16.9296,0
3331058,22:53:00,22:53:00,7648,18,,0,0,17.4250,1
3331058,22:54:00,22:54:00,7649,19,,1,1,17.5280,0
3331058,22:57:00,22:57:00,7650,20,,0,0,20.4277,0
3331058,22:59:00,22:59:00,7651,21,,0,0,21.9797,0
3331058,23:03:00,23:03:00,7652,22,,0,0,24.7362,0
3331058,23:04:00,23:04:00,7654,23,,0,0,25.8362,0
3331058,23:11:00,23:11:00,7655,24,,0,0,32.7469,0
3331058,23:13:00,23:13:00,7656,25,,0,0,33.2754,0
3331058,23:15:00,23:15:00,7657,26,,0,0,34.9852,1
3331058,23:20:00,23:20:00,7658,27,,0,0,38.8609,0
3331058,23:23:00,23:23:00,7659,28,,0,0,40.1892,0
3331058,23:25:00,23:25:00,7660,29,,0,0,41.1372,0
3331058,23:28:00,23:28:00,7661,30,,0,0,41.6373,0
3331058,23:30:00,23:30:00,7662,31,,1,0,42.2933,1
3331059,22:40:00,22:40:00,7627,1,,0,1,0.0403,1
3331059,22:43:00,22:43:00,7628,2,,0,0,1.3853,0
3331059,22:48:00,22:48:00,7630,3,,0,0,4.0617,0
3331059,22:51:00,22:51:00,7631,4,,0,0,5.6268,1
3331059,22:53:00,22:53:00,7632,5,,0,0,6.6195,0
3331059,22:55:00,22:55:00,7634,6,,0,0,8.2166,0
3331059,22:57:00,22:57:00,7635,7,,0,0,9.0235,0
3331059,22:59:00,22:59:00,7637,8,,0,0,10.7563,0
3331059,23:01:00,23:01:00,7638,9,,0,0,11.4798,0
3331059,23:04:00,23:04:00,7639,10,,0,0,13.7127,0
3331059,23:06:00,23:06:00,7640,11,,0,0,14.1944,1
3331059,23:08:00,23:08:00,7641,12,,0,0,14.4602,0
3331059,23:10:31,23:10:31,7642,13,,0,0,14.8152,0
3331059,23:13:00,23:13:00,7643,14,,0,0,15.1813,1
3331059,23:16:00,23:16:00,7644,15,,0,0,15.6914,0
3331059,23:19:00,23:19:00,7645,16,,0,0,16.4454,0
3331059,23:21:00,23:21:00,7646,17,,0,0,16.9296,0
3331059,23:23:00,23:23:00,7648,18,,0,0,17.4250,1
3331059,23:24:00,23:24:00,7649,19,,1,1,17.5280,0
3331059,23:27:00,23:27:00,7650,20,,0,0,20.4277,0
3331059,23:29:00,23:29:00,7651,21,,0,0,21.9797,0
3331059,23:33:00,23:33:00,7652,22,,0,0,24.7362,0
3331059,23:34:00,23:34:00,7654,23,,0,0,25.8362,0
3331059,23:41:00,23:41:00,7655,24,,0,0,32.7469,0
3331059,23:43:00,23:43:00,7656,25,,0,0,33.2754,0
3331059,23:45:00,23:45:00,7657,26,,0,0,34.9852,1
3331059,23:50:00,23:50:00,7658,27,,0,0,38.8609,0
3331059,23:53:00,23:53:00,7659,28,,0,0,40.1892,0
3331059,23:55:00,23:55:00,7660,29,,0,0,41.1372,0
3331059,23:58:00,23:58:00,7661,30,,0,0,41.6373,0
3331059,24:00:00,24:00:00,7662,31,,1,0,42.2933,1
3331060,23:25:00,23:25:00,7627,1,,0,1,0.0403,1
3331060,23:28:00,23:28:00,7628,2,,0,0,1.3853,0
3331060,23:33:00,23:33:00,7630,3,,0,0,4.0617,0
3331060,23:36:00,23:36:00,7631,4,,0,0,5.6268,1
3331060,23:38:00,23:38:00,7632,5,,0,0,6.6195,0
3331060,23:40:00,23:40:00,7634,6,,0,0,8.2166,0
3331060,23:42:00,23:42:00,7635,7,,0,0,9.0235,0
3331060,23:44:00,23:44:00,7637,8,,0,0,10.7563,0
3331060,23:46:00,23:46:00,7638,9,,0,0,11.4798,0
3331060,23:49:00,23:49:00,7639,10,,0,0,13.7127,0
3331060,23:51:00,23:51:00,7640,11,,0,0,14.1944,1
3331060,23:53:00,23:53:00,7641,12,,0,0,14.4602,0
3331060,23:55:31,23:55:31,7642,13,,0,0,14.8152,0
3331060,23:58:00,23:58:00,7643,14,,0,0,15.1813,1
3331060,24:01:00,24:01:00,7644,15,,0,0,15.6914,0
3331060,24:04:00,24:04:00,7645,16,,0,0,16.4454,0
3331060,24:06:00,24:06:00,7646,17,,0,0,16.9296,0
3331060,24:08:00,24:08:00,7648,18,,0,0,17.4250,1
3331060,24:09:00,24:09:00,7649,19,,1,1,17.5280,0
3331060,24:12:00,24:12:00,7650,20,,0,0,20.4277,0
3331060,24:14:00,24:14:00,7651,21,,0,0,21.9797,0
3331060,24:18:00,24:18:00,7652,22,,0,0,24.7362,0
3331060,24:19:00,24:19:00,7654,23,,0,0,25.8362,0
3331060,24:26:00,24:26:00,7655,24,,0,0,32.7469,0
3331060,24:28:00,24:28:00,7656,25,,0,0,33.2754,0
3331060,24:30:00,24:30:00,7657,26,,0,0,34.9852,1
3331060,24:35:00,24:35:00,7658,27,,0,0,38.8609,0
3331060,24:38:00,24:38:00,7659,28,,0,0,40.1892,0
3331060,24:40:00,24:40:00,7660,29,,0,0,41.1372,0
3331060,24:43:00,24:43:00,7661,30,,0,0,41.6373,0
3331060,24:45:00,24:45:00,7662,31,,1,0,42.2933,1
3331061,23:20:00,23:20:00,7625,1,,0,1,0.0813,1
3331061,23:22:00,23:22:00,7626,2,,0,0,1.4841,0
3331061,23:25:00,23:25:00,7630,3,,0,0,4.0478,0
3331061,23:28:00,23:28:00,7631,4,,0,0,5.6132,1
3331061,23:30:00,23:30:00,7632,5,,0,0,6.6055,0
3331061,23:32:00,23:32:00,7634,6,,0,0,8.2029,0
3331061,23:34:00,23:34:00,7635,7,,0,0,9.0098,0
3331061,23:36:00,23:36:00,7637,8,,0,0,10.7426,0
3331061,23:38:00,23:38:00,7638,9,,0,0,11.4662,0
3331061,23:41:00,23:41:00,7639,10,,0,0,13.7097,0
3331061,23:43:00,23:43:00,7640,11,,0,0,14.1807,1
3331061,23:45:00,23:45:00,7641,12,,0,0,14.4571,0
3331061,23:47:31,23:47:31,7642,13,,0,0,14.8011,0
3331061,23:50:00,23:50:00,7643,14,,0,0,15.1781,1
3331061,23:53:00,23:53:00,7644,15,,0,0,15.6886,0
3331061,23:56:00,23:56:00,7645,16,,0,0,16.4422,0
3331061,23:58:00,23:58:00,7646,17,,0,0,16.9159,0
3331061,24:00:00,24:00:00,7648,18,,1,0,17.4115,1
3331062,23:38:00,23:38:00,7627,1,,0,1,0.0403,1
3331062,23:41:00,23:41:00,7628,2,,0,0,1.3853,0
3331062,23:46:00,23:46:00,7630,3,,0,0,4.0617,0
3331062,23:49:00,23:49:00,7631,4,,0,0,5.6268,1
3331062,23:51:00,23:51:00,7632,5,,0,0,6.6195,0
3331062,23:53:00,23:53:00,7634,6,,0,0,8.2166,0
3331062,23:55:00,23:55:00,7635,7,,0,0,9.0235,0
3331062,23:57:00,23:57:00,7637,8,,0,0,10.7563,0
3331062,23:59:00,23:59:00,7638,9,,0,0,11.4798,0
3331062,24:02:00,24:02:00,7639,10,,0,0,13.7127,0
3331062,24:04:00,24:04:00,7640,11,,0,0,14.1944,1
3331062,24:06:00,24:06:00,7641,12,,0,0,14.4602,0
3331062,24:08:31,24:08:31,7642,13,,0,0,14.8152,0
3331062,24:11:00,24:11:00,7643,14,,0,0,15.1813,1
3331062,24:14:00,24:14:00,7644,15,,0,0,15.6914,0
3331062,24:17:00,24:17:00,7645,16,,0,0,16.4454,0
3331062,24:19:00,24:19:00,7646,17,,0,0,16.9296,0
3331062,24:21:00,24:21:00,7648,18,,1,0,17.4250,1
3331063,24:10:00,24:10:00,7627,1,,0,1,0.0403,1
3331063,24:13:00,24:13:00,7628,2,,0,0,1.3853,0
3331063,24:18:00,24:18:00,7630,3,,0,0,4.0617,0
3331063,24:21:00,24:21:00,7631,4,,0,0,5.6268,1
3331063,24:23:00,24:23:00,7632,5,,0,0,6.6195,0
3331063,24:25:00,24:25:00,7634,6,,0,0,8.2166,0
3331063,24:27:00,24:27:00,7635,7,,0,0,9.0235,0
3331063,24:29:00,24:29:00,7637,8,,0,0,10.7563,0
3331063,24:31:00,24:31:00,7638,9,,0,0,11.4798,0
3331063,24:34:00,24:34:00,7639,10,,0,0,13.7127,0
3331063,24:36:00,24:36:00,7640,11,,0,0,14.1944,1
3331063,24:38:00,24:38:00,7641,12,,0,0,14.4602,0
3331063,24:40:31,24:40:31,7642,13,,0,0,14.8152,0
3331063,24:43:00,24:43:00,7643,14,,0,0,15.1813,1
3331063,24:46:00,24:46:00,7644,15,,0,0,15.6914,0
3331063,24:49:00,24:49:00,7645,16,,0,0,16.4454,0
3331063,24:51:00,24:51:00,7646,17,,0,0,16.9296,0
3331063,24:53:00,24:53:00,7648,18,,1,0,17.4250,1
3331064,23:56:00,23:56:00,7625,1,,0,1,0.0813,1
3331064,23:58:00,23:58:00,7626,2,,0,0,1.4841,0
3331064,24:01:00,24:01:00,7630,3,,0,0,4.0478,0
3331064,24:04:00,24:04:00,7631,4,,0,0,5.6132,1
3331064,24:06:00,24:06:00,7632,5,,0,0,6.6055,0
3331064,24:08:00,24:08:00,7634,6,,0,0,8.2029,0
3331064,24:10:00,24:10:00,7635,7,,0,0,9.0098,0
3331064,24:12:00,24:12:00,7637,8,,0,0,10.7426,0
3331064,24:14:00,24:14:00,7638,9,,0,0,11.4662,0
3331064,24:17:00,24:17:00,7639,10,,0,0,13.7097,0
3331064,24:19:00,24:19:00,7640,11,,0,0,14.1807,1
3331064,24:21:00,24:21:00,7641,12,,0,0,14.4571,0
3331064,24:23:31,24:23:31,7642,13,,0,0,14.8011,0
3331064,24:26:00,24:26:00,7643,14,,0,0,15.1781,1
3331064,24:29:00,24:29:00,7644,15,,0,0,15.6886,0
3331064,24:32:00,24:32:00,7645,16,,0,0,16.4422,0
3331064,24:34:00,24:34:00,7646,17,,0,0,16.9159,0
3331064,24:36:00,24:36:00,7648,18,,1,0,17.4115,1
3331065,24:26:00,24:26:00,7625,1,,0,1,0.0813,1
3331065,24:28:00,24:28:00,7626,2,,0,0,1.4841,0
3331065,24:31:00,24:31:00,7630,3,,0,0,4.0478,0
3331065,24:34:00,24:34:00,7631,4,,0,0,5.6132,1
3331065,24:36:00,24:36:00,7632,5,,0,0,6.6055,0
3331065,24:38:00,24:38:00,7634,6,,0,0,8.2029,0
3331065,24:40:00,24:40:00,7635,7,,0,0,9.0098,0
3331065,24:42:00,24:42:00,7637,8,,0,0,10.7426,0
3331065,24:44:00,24:44:00,7638,9,,0,0,11.4662,0
3331065,24:47:00,24:47:00,7639,10,,0,0,13.7097,0
3331065,24:49:00,24:49:00,7640,11,,0,0,14.1807,1
3331065,24:51:00,24:51:00,7641,12,,0,0,14.4571,0
3331065,24:53:31,24:53:31,7642,13,,0,0,14.8011,0
3331065,24:56:00,24:56:00,7643,14,,0,0,15.1781,1
3331065,24:59:00,24:59:00,7644,15,,0,0,15.6886,0
3331065,25:02:00,25:02:00,7645,16,,0,0,16.4422,0
3331065,25:04:00,25:04:00,7646,17,,0,0,16.9159,0
3331065,25:06:00,25:06:00,7648,18,,1,0,17.4115,1
3331066,24:38:00,24:38:00,7627,1,,0,1,0.0403,1
3331066,24:41:00,24:41:00,7628,2,,0,0,1.3853,0
3331066,24:46:00,24:46:00,7630,3,,0,0,4.0617,0
3331066,24:49:00,24:49:00,7631,4,,0,0,5.6268,1
3331066,24:51:00,24:51:00,7632,5,,0,0,6.6195,0
3331066,24:53:00,24:53:00,7634,6,,0,0,8.2166,0
3331066,24:55:00,24:55:00,7635,7,,0,0,9.0235,0
3331066,24:57:00,24:57:00,7637,8,,0,0,10.7563,0
3331066,24:59:00,24:59:00,7638,9,,0,0,11.4798,0
3331066,25:02:00,25:02:00,7639,10,,0,0,13.7127,0
3331066,25:04:00,25:04:00,7640,11,,0,0,14.1944,1
3331066,25:06:00,25:06:00,7641,12,,0,0,14.4602,0
3331066,25:08:31,25:08:31,7642,13,,0,0,14.8152,0
3331066,25:11:00,25:11:00,7643,14,,0,0,15.1813,1
3331066,25:14:00,25:14:00,7644,15,,0,0,15.6914,0
3331066,25:17:00,25:17:00,7645,16,,0,0,16.4454,0
3331066,25:19:00,25:19:00,7646,17,,0,0,16.9296,0
3331066,25:21:00,25:21:00,7648,18,,1,0,17.4250,1
3331067,04:34:00,04:34:00,7648,1,,0,1,0.0000,1
3331067,05:20:00,05:20:00,7662,2,,1,0,24.8787,1
3331068,03:58:00,03:58:00,7676,1,,0,1,0.0204,1
3331068,04:48:00,04:48:00,7699,2,,1,0,17.4940,1
3331069,04:14:00,04:14:00,7676,1,,0,1,0.0207,1
3331069,04:16:00,04:16:00,7678,2,,0,0,0.6320,0
3331069,04:18:00,04:18:00,7679,3,,0,0,1.0715,0
3331069,04:21:00,04:21:00,7680,4,,0,0,1.8587,0
3331069,04:24:00,04:24:00,7681,5,,0,0,2.3467,1
3331069,04:27:00,04:27:00,7682,6,,0,0,2.7129,0
3331069,04:29:00,04:29:00,7683,7,,0,0,3.0568,0
3331069,04:31:00,04:31:00,7684,8,,0,0,3.3446,1
3331069,04:33:00,04:33:00,7685,9,,0,0,3.8154,0
3331069,04:35:00,04:35:00,7686,10,,0,0,6.0691,0
3331069,04:37:00,04:37:00,7687,11,,0,0,6.7274,0
3331069,04:39:00,04:39:00,7689,12,,0,0,8.5045,0
3331069,04:41:00,04:41:00,7690,13,,0,0,9.3115,0
3331069,04:44:00,04:44:00,7692,14,,0,0,10.9833,0
3331069,04:46:00,04:46:00,7693,15,,0,0,11.9113,1
3331069,04:50:00,04:50:00,7694,16,,0,0,13.4768,0
3331069,04:55:00,04:55:00,7696,17,,0,0,16.1427,0
3331069,04:58:00,04:58:00,7697,18,,1,0,17.4777,1
3331070,04:44:00,04:44:00,7676,1,,0,1,0.0207,1
3331070,04:46:00,04:46:00,7678,2,,0,0,0.6320,0
3331070,04:48:00,04:48:00,7679,3,,0,0,1.0715,0
3331070,04:51:00,04:51:00,7680,4,,0,0,1.8587,0
3331070,04:54:00,04:54:00,7681,5,,0,0,2.3467,1
3331070,04:57:00,04:57:00,7682,6,,0,0,2.7129,0
3331070,04:59:00,04:59:00,7683,7,,0,0,3.0568,0
3331070,05:01:00,05:01:00,7684,8,,0,0,3.3446,1
3331070,05:03:00,05:03:00,7685,9,,0,0,3.8154,0
3331070,05:05:00,05:05:00,7686,10,,0,0,6.0691,0
3331070,05:07:00,05:07:00,7687,11,,0,0,6.7274,0
3331070,05:09:00,05:09:00,7689,12,,0,0,8.5045,0
3331070,05:11:00,05:11:00,7690,13,,0,0,9.3115,0
3331070,05:14:00,05:14:00,7692,14,,0,0,10.9833,0
3331070,05:16:00,05:16:00,7693,15,,0,0,11.9113,1
3331070,05:20:00,05:20:00,7694,16,,0,0,13.4768,0
3331070,05:25:00,05:25:00,7696,17,,0,0,16.1427,0
3331070,05:28:00,05:28:00,7697,18,,1,0,17.4777,1
3331071,05:14:00,05:14:00,7676,1,,0,1,0.0207,1
3331071,05:16:00,05:16:00,7678,2,,0,0,0.6320,0
3331071,05:18:00,05:18:00,7679,3,,0,0,1.0715,0
3331071,05:21:00,05:21:00,7680,4,,0,0,1.8587,0
3331071,05:24:00,05:24:00,7681,5,,0,0,2.3467,1
3331071,05:27:00,05:27:00,7682,6,,0,0,2.7129,0
3331071,05:29:00,05:29:00,7683,7,,0,0,3.0568,0
3331071,05:31:00,05:31:00,7684,8,,0,0,3.3446,1
3331071,05:33:00,05:33:00,7685,9,,0,0,3.8154,0
3331071,05:35:00,05:35:00,7686,10,,0,0,6.0691,0
3331071,05:37:00,05:37:00,7687,11,,0,0,6.7274,0
3331071,05:39:00,05:39:00,7689,12,,0,0,8.5045,0
3331071,05:41:00,05:41:00,7690,13,,0,0,9.3115,0
3331071,05:44:00,05:44:00,7692,14,,0,0,10.9833,0
3331071,05:46:00,05:46:00,7693,15,,0,0,11.9113,1
3331071,05:50:00,05:50:00,7694,16,,0,0,13.4768,0
3331071,05:55:00,05:55:00,7696,17,,0,0,16.1427,0
3331071,05:58:00,05:58:00,7697,18,,1,0,17.4777,1
3331072,05:44:00,05:44:00,7676,1,,0,1,0.0207,1
3331072,05:46:00,05:46:00,7678,2,,0,0,0.6320,0
3331072,05:48:00,05:48:00,7679,3,,0,0,1.0715,0
3331072,05:51:00,05:51:00,7680,4,,0,0,1.8587,0
3331072,05:54:00,05:54:00,7681,5,,0,0,2.3467,1
3331072,05:57:00,05:57:00,7682,6,,0,0,2.7129,0
3331072,05:59:00,05:59:00,7683,7,,0,0,3.0568,0
3331072,06:01:00,06:01:00,7684,8,,0,0,3.3446,1
3331072,06:03:00,06:03:00,7685,9,,0,0,3.8154,0
3331072,06:05:00,06:05:00,7686,10,,0,0,6.0691,0
3331072,06:07:00,06:07:00,7687,11,,0,0,6.7274,0
3331072,06:09:00,06:09:00,7689,12,,0,0,8.5045,0
3331072,06:11:00,06:11:00,7690,13,,0,0,9.3115,0
3331072,06:14:00,06:14:00,7692,14,,0,0,10.9833,0
3331072,06:16:00,06:16:00,7693,15,,0,0,11.9113,1
3331072,06:20:00,06:20:00,7694,16,,0,0,13.4768,0
3331072,06:25:00,06:25:00,7696,17,,0,0,16.1427,0
3331072,06:28:00,06:28:00,7697,18,,1,0,17.4777,1
3331073,06:16:00,06:16:00,7676,1,,0,1,0.0207,1
3331073,06:18:00,06:18:00,7678,2,,0,0,0.6320,0
3331073,06:20:00,06:20:00,7679,3,,0,0,1.0715,0
3331073,06:23:00,06:23:00,7680,4,,0,0,1.8587,0
3331073,06:26:00,06:26:00,7681,5,,0,0,2.3467,1
3331073,06:29:00,06:29:00,7682,6,,0,0,2.7129,0
3331073,06:31:00,06:31:00,7683,7,,0,0,3.0568,0
3331073,06:33:00,06:33:00,7684,8,,0,0,3.3446,1
3331073,06:35:00,06:35:00,7685,9,,0,0,3.8154,0
3331073,06:37:00,06:37:00,7686,10,,0,0,6.0691,0
3331073,06:39:00,06:39:00,7687,11,,0,0,6.7274,0
3331073,06:41:00,06:41:00,7689,12,,0,0,8.5045,0
3331073,06:43:00,06:43:00,7690,13,,0,0,9.3115,0
3331073,06:46:00,06:46:00,7692,14,,0,0,10.9833,0
3331073,06:48:00,06:48:00,7693,15,,0,0,11.9113,1
3331073,06:52:00,06:52:00,7694,16,,0,0,13.4768,0
3331073,06:57:00,06:57:00,7696,17,,0,0,16.1427,0
3331073,07:00:00,07:00:00,7697,18,,1,0,17.4777,1
3331074,04:36:00,04:36:00,7676,1,,0,1,0.0204,1
3331074,04:38:00,04:38:00,7678,2,,0,0,0.6319,0
3331074,04:40:00,04:40:00,7679,3,,0,0,1.0610,0
3331074,04:43:00,04:43:00,7680,4,,0,0,1.8592,0
3331074,04:46:00,04:46:00,7681,5,,0,0,2.3362,1
3331074,04:49:00,04:49:00,7682,6,,0,0,2.7132,0
3331074,04:51:00,04:51:00,7683,7,,0,0,3.0572,0
3331074,04:53:00,04:53:00,7684,8,,0,0,3.3336,1
3331074,04:55:00,04:55:00,7685,9,,0,0,3.8151,0
3331074,04:57:00,04:57:00,7686,10,,0,0,6.0693,0
3331074,04:59:00,04:59:00,7687,11,,0,0,6.7277,0
3331074,05:01:00,05:01:00,7689,12,,0,0,8.5045,0
3331074,05:03:00,05:03:00,7690,13,,0,0,9.3008,0
3331074,05:06:00,05:06:00,7692,14,,0,0,10.9829,0
3331074,05:08:00,05:08:00,7693,15,,0,0,11.9011,1
3331074,05:12:00,05:12:00,7694,16,,0,0,13.4769,0
3331074,05:16:00,05:16:00,7698,17,,0,0,16.0302,0
3331074,05:17:00,05:17:00,7699,18,,1,0,17.4940,1
3331075,05:06:00,05:06:00,7676,1,,0,1,0.0204,1
3331075,05:08:00,05:08:00,7678,2,,0,0,0.6319,0
3331075,05:10:00,05:10:00,7679,3,,0,0,1.0610,0
3331075,05:13:00,05:13:00,7680,4,,0,0,1.8592,0
3331075,05:16:00,05:16:00,7681,5,,0,0,2.3362,1
3331075,05:19:00,05:19:00,7682,6,,0,0,2.7132,0
3331075,05:21:00,05:21:00,7683,7,,0,0,3.0572,0
3331075,05:23:00,05:23:00,7684,8,,0,0,3.3336,1
3331075,05:25:00,05:25:00,7685,9,,0,0,3.8151,0
3331075,05:27:00,05:27:00,7686,10,,0,0,6.0693,0
3331075,05:29:00,05:29:00,7687,11,,0,0,6.7277,0
3331075,05:31:00,05:31:00,7689,12,,0,0,8.5045,0
3331075,05:33:00,05:33:00,7690,13,,0,0,9.3008,0
3331075,05:36:00,05:36:00,7692,14,,0,0,10.9829,0
3331075,05:38:00,05:38:00,7693,15,,0,0,11.9011,1
3331075,05:42:00,05:42:00,7694,16,,0,0,13.4769,0
3331075,05:46:00,05:46:00,7698,17,,0,0,16.0302,0
3331075,05:47:00,05:47:00,7699,18,,1,0,17.4940,1
3331076,05:36:00,05:36:00,7676,1,,0,1,0.0204,1
3331076,05:38:00,05:38:00,7678,2,,0,0,0.6319,0
3331076,05:40:00,05:40:00,7679,3,,0,0,1.0610,0
3331076,05:43:00,05:43:00,7680,4,,0,0,1.8592,0
3331076,05:46:00,05:46:00,7681,5,,0,0,2.3362,1
3331076,05:49:00,05:49:00,7682,6,,0,0,2.7132,0
3331076,05:51:00,05:51:00,7683,7,,0,0,3.0572,0
3331076,05:53:00,05:53:00,7684,8,,0,0,3.3336,1
3331076,05:55:00,05:55:00,7685,9,,0,0,3.8151,0
3331076,05:57:00,05:57:00,7686,10,,0,0,6.0693,0
3331076,05:59:00,05:59:00,7687,11,,0,0,6.7277,0
3331076,06:01:00,06:01:00,7689,12,,0,0,8.5045,0
3331076,06:03:00,06:03:00,7690,13,,0,0,9.3008,0
3331076,06:06:00,06:06:00,7692,14,,0,0,10.9829,0
3331076,06:08:00,06:08:00,7693,15,,0,0,11.9011,1
3331076,06:12:00,06:12:00,7694,16,,0,0,13.4769,0
3331076,06:16:00,06:16:00,7698,17,,0,0,16.0302,0
3331076,06:17:00,06:17:00,7699,18,,1,0,17.4940,1
3331077,06:06:00,06:06:00,7676,1,,0,1,0.0204,1
3331077,06:08:00,06:08:00,7678,2,,0,0,0.6319,0
3331077,06:10:00,06:10:00,7679,3,,0,0,1.0610,0
3331077,06:13:00,06:13:00,7680,4,,0,0,1.8592,0
3331077,06:16:00,06:16:00,7681,5,,0,0,2.3362,1
3331077,06:19:00,06:19:00,7682,6,,0,0,2.7132,0
3331077,06:21:00,06:21:00,7683,7,,0,0,3.0572,0
3331077,06:23:00,06:23:00,7684,8,,0,0,3.3336,1
3331077,06:25:00,06:25:00,7685,9,,0,0,3.8151,0
3331077,06:27:00,06:27:00,7686,10,,0,0,6.0693,0
3331077,06:29:00,06:29:00,7687,11,,0,0,6.7277,0
3331077,06:31:00,06:31:00,7689,12,,0,0,8.5045,0
3331077,06:33:00,06:33:00,7690,13,,0,0,9.3008,0
3331077,06:36:00,06:36:00,7692,14,,0,0,10.9829,0
3331077,06:38:00,06:38:00,7693,15,,0,0,11.9011,1
3331077,06:42:00,06:42:00,7694,16,,0,0,13.4769,0
3331077,06:46:00,06:46:00,7698,17,,0,0,16.0302,0
3331077,06:47:00,06:47:00,7699,18,,1,0,17.4940,1
3331078,06:00:00,06:00:00,7663,1,,0,1,0.0433,1
3331078,06:02:00,06:02:00,7664,2,,0,0,0.7065,0
3331078,06:05:00,06:05:00,7665,3,,0,0,1.1986,0
3331078,06:07:00,06:07:00,7666,4,,0,0,2.1652,0
3331078,06:09:00,06:09:00,7667,5,,0,0,3.4921,0
3331078,06:14:00,06:14:00,7668,6,,0,0,7.3686,1
3331078,06:16:00,06:16:00,7669,7,,0,0,9.0457,0
3331078,06:17:00,06:17:00,7670,8,,0,0,9.6619,0
3331078,06:24:00,06:24:00,7671,9,,0,0,16.5267,0
3331078,06:26:00,06:26:00,7673,10,,0,0,17.5366,0
3331078,06:30:00,06:30:00,7674,11,,0,0,20.3740,0
3331078,06:32:00,06:32:00,7675,12,,0,0,21.9260,0
3331078,06:35:00,06:35:00,7649,13,,1,1,24.8151,0
3331078,06:36:00,06:36:00,7676,14,,0,0,24.8461,1
3331078,06:38:00,06:38:00,7678,15,,0,0,25.4577,0
3331078,06:40:00,06:40:00,7679,16,,0,0,25.8868,0
3331078,06:43:00,06:43:00,7680,17,,0,0,26.6850,0
3331078,06:46:00,06:46:00,7681,18,,0,0,27.1620,1
3331078,06:49:00,06:49:00,7682,19,,0,0,27.5390,0
3331078,06:51:00,06:51:00,7683,20,,0,0,27.8830,0
3331078,06:53:00,06:53:00,7684,21,,0,0,28.1594,1
3331078,06:55:00,06:55:00,7685,22,,0,0,28.6409,0
3331078,06:57:00,06:57:00,7686,23,,0,0,30.8951,0
3331078,06:59:00,06:59:00,7687,24,,0,0,31.5535,0
3331078,07:01:00,07:01:00,7689,25,,0,0,33.3303,0
3331078,07:03:00,07:03:00,7690,26,,0,0,34.1266,0
3331078,07:06:00,07:06:00,7692,27,,0,0,35.8087,0
3331078,07:08:00,07:08:00,7693,28,,0,0,36.7269,1
3331078,07:12:00,07:12:00,7694,29,,0,0,38.3027,0
3331078,07:16:00,07:16:00,7698,30,,0,0,40.8560,0
3331078,07:17:00,07:17:00,7699,31,,1,0,42.3198,1
3331079,06:30:00,06:30:00,7663,1,,0,1,0.0433,1
3331079,06:32:00,06:32:00,7664,2,,0,0,0.7065,0
3331079,06:35:00,06:35:00,7665,3,,0,0,1.1986,0
3331079,06:37:00,06:37:00,7666,4,,0,0,2.1652,0
3331079,06:39:00,06:39:00,7667,5,,0,0,3.4921,0
3331079,06:44:00,06:44:00,7668,6,,0,0,7.3686,1
3331079,06:46:00,06:46:00,7669,7,,0,0,9.0457,0
3331079,06:47:00,06:47:00,7670,8,,0,0,9.6619,0
3331079,06:54:00,06:54:00,7671,9,,0,0,16.5267,0
3331079,06:56:00,06:56:00,7673,10,,0,0,17.5366,0
3331079,07:00:00,07:00:00,7674,11,,0,0,20.3740,0
3331079,07:02:00,07:02:00,7675,12,,0,0,21.9260,0
3331079,07:05:00,07:05:00,7649,13,,1,1,24.8151,0
3331079,07:06:00,07:06:00,7676,14,,0,0,24.8461,1
3331079,07:08:00,07:08:00,7678,15,,0,0,25.4577,0
3331079,07:10:00,07:10:00,7679,16,,0,0,25.8868,0
3331079,07:13:00,07:13:00,7680,17,,0,0,26.6850,0
3331079,07:16:00,07:16:00,7681,18,,0,0,27.1620,1
3331079,07:19:00,07:19:00,7682,19,,0,0,27.5390,0
3331079,07:21:00,07:21:00,7683,20,,0,0,27.8830,0
3331079,07:23:00,07:23:00,7684,21,,0,0,28.1594,1
3331079,07:25:00,07:25:00,7685,22,,0,0,28.6409,0
3331079,07:27:00,07:27:00,7686,23,,0,0,30.8951,0
3331079,07:29:00,07:29:00,7687,24,,0,0,31.5535,0
3331079,07:31:00,07:31:00,7689,25,,0,0,33.3303,0
3331079,07:33:00,07:33:00,7690,26,,0,0,34.1266,0
3331079,07:36:00,07:36:00,7692,27,,0,0,35.8087,0
3331079,07:38:00,07:38:00,7693,28,,0,0,36.7269,1
3331079,07:42:00,07:42:00,7694,29,,0,0,38.3027,0
